时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2022-06-14 16:00:00,40.25,345.1,0,0,0,0,217.36
2022-06-15 16:00:00,42.1,345.1,0,0,0,0,213.23
2022-06-16 16:00:00,41.17,345.1,0,0,0,0,215.29
2022-06-17 16:00:00,43.13,345.1,0,0,0,0,210.98
2022-06-20 16:00:00,43.84,345.1,0,0,0,0,209.44
2022-06-21 16:00:00,43.68,345.1,0,0,0,0,209.79
2022-06-22 16:00:00,41.85,345.1,0,0,0,0,213.78
2022-06-23 16:00:00,44.28,345.1,0,0,0,0,208.5
2022-06-24 16:00:00,45.97,345.1,0,0,0,0,204.93
2022-06-27 16:00:00,47.62,345.1,0,0,0,0,201.52
2022-06-28 16:00:00,49.15,345.1,0,0,0,0,198.42
2022-06-29 16:00:00,46.86,345.1,0,0,0,0,203.08
2022-06-30 16:00:00,48.97,345.1,0,0,0,0,198.78
